# BJD(TDB)-2450000 flux err airmass sky dx dy baserun
6573.305905 0.970261 0.002325 1.2561 214.4 -0.901 0.973 j131007_0351
6573.306184 0.972670 0.002318 1.2570 209.8 -0.169 2.031 j131007_0352
6573.306445 0.971742 0.002334 1.2579 210.2 -0.978 1.449 j131007_0353
6573.306709 0.968111 0.002310 1.2588 207.5 -0.384 0.051 j131007_0354
6573.306972 0.970024 0.002318 1.2597 206.0 -0.640 1.958 j131007_0355
6573.307235 0.975399 0.002329 1.2606 207.1 -0.085 1.529 j131007_0356
6573.307495 0.973247 0.002332 1.2614 211.5 -0.936 2.299 j131007_0357
6573.307761 0.970688 0.002325 1.2623 207.6 -0.291 1.033 j131007_0358
6573.308022 0.970275 0.002325 1.2632 210.3 -0.613 1.675 j131007_0359
6573.308285 0.969466 0.002329 1.2641 208.0 -0.813 1.058 j131007_0360
6573.308547 0.969957 0.002325 1.2650 206.5 -0.608 1.192 j131007_0361
6573.308810 0.969039 0.002322 1.2660 207.8 -0.613 1.465 j131007_0362
6573.309074 0.971425 0.002329 1.2669 206.4 -1.251 1.190 j131007_0363
6573.309336 0.971972 0.002332 1.2678 202.6 2.380 1.680 j131007_0364
6573.309598 0.970148 0.002325 1.2687 197.6 -0.745 1.794 j131007_0365
6573.309861 0.970508 0.002327 1.2696 198.2 -1.207 1.867 j131007_0366
6573.310124 0.972805 0.002336 1.2706 199.1 2.620 0.465 j131007_0367
6573.310823 0.974771 0.002345 1.2731 201.8 2.500 0.268 j131007_0368
6573.311095 0.973789 0.002345 1.2741 198.2 -1.378 1.858 j131007_0369
6573.311492 0.971586 0.002348 1.2755 200.2 -1.057 2.004 j131007_0370
6573.311757 0.973412 0.002351 1.2765 195.4 -1.410 1.251 j131007_0371
6573.312023 0.972246 0.002349 1.2775 196.3 1.953 1.420 j131007_0372
6573.312286 0.968990 0.002345 1.2785 194.4 2.374 1.182 j131007_0373
6573.312621 0.974452 0.002359 1.2797 201.7 1.956 0.858 j131007_0374
6573.312884 0.972609 0.002357 1.2807 195.9 2.062 1.980 j131007_0375
6573.313149 0.973028 0.002359 1.2817 197.9 2.404 1.686 j131007_0376
6573.313411 0.970467 0.002355 1.2827 190.5 -1.480 1.436 j131007_0377
6573.313673 0.966938 0.002349 1.2837 191.7 2.191 1.722 j131007_0378
6573.313935 0.971645 0.002359 1.2847 190.9 1.900 1.767 j131007_0379
6573.314197 0.971432 0.002357 1.2857 188.5 2.434 0.428 j131007_0380
6573.314505 0.973292 0.002362 1.2869 188.1 1.554 0.832 j131007_0381
6573.314770 0.974785 0.002369 1.2879 185.7 1.849 1.947 j131007_0382
6573.315033 0.967576 0.002355 1.2890 183.9 2.404 0.983 j131007_0383
6573.315300 0.971684 0.002365 1.2900 182.2 -1.365 1.420 j131007_0384
6573.315564 0.972962 0.002369 1.2911 184.4 2.137 1.717 j131007_0385
6573.315827 0.971577 0.002367 1.2921 182.6 1.871 0.830 j131007_0386
6573.316091 0.973361 0.002374 1.2932 183.5 1.803 1.683 j131007_0387
6573.316355 0.971292 0.002371 1.2942 181.7 1.599 1.236 j131007_0388
6573.316619 0.972784 0.002376 1.2953 179.7 1.172 1.571 j131007_0389
6573.316881 0.975854 0.002386 1.2963 179.2 2.232 1.608 j131007_0390
6573.317146 0.970098 0.002374 1.2974 174.9 -0.956 1.901 j131007_0391
6573.317410 0.971138 0.002374 1.2985 177.2 -1.261 0.802 j131007_0392
6573.317673 0.975799 0.002388 1.2996 173.9 2.516 1.123 j131007_0393
6573.318626 0.972026 0.002372 1.3035 150.1 2.632 1.555 j131007_0394
6573.319873 0.973141 0.002386 1.3088 145.2 2.772 0.704 j131007_0395
6573.320135 0.976785 0.002407 1.3100 170.1 -0.245 1.874 j131007_0396
6573.320396 0.968529 0.002394 1.3111 167.3 -1.135 2.558 j131007_0397
6573.321172 0.975057 0.002416 1.3145 174.7 -0.270 0.851 j131007_0398
6573.321439 0.972444 0.002412 1.3156 168.1 -0.061 1.437 j131007_0399
6573.321698 0.970496 0.002409 1.3168 170.4 -0.013 1.177 j131007_0400
6573.321958 0.971959 0.002418 1.3180 174.8 -0.136 1.093 j131007_0401
6573.322219 0.977386 0.002430 1.3191 175.9 -0.282 0.715 j131007_0402
6573.322483 0.971966 0.002421 1.3203 176.0 -1.480 2.774 j131007_0403
6573.322747 0.971741 0.002423 1.3215 178.2 2.224 1.029 j131007_0404
6573.323019 0.970813 0.002427 1.3227 178.5 -0.789 1.678 j131007_0405
6573.323300 0.978694 0.002456 1.3240 180.2 -1.173 1.666 j131007_0406
6573.323563 0.971259 0.002433 1.3252 180.8 -0.516 0.936 j131007_0407
6573.324095 0.968993 0.002418 1.3277 153.0 -0.528 -0.113 j131007_0408
6573.324623 0.973185 0.002452 1.3301 192.9 -0.672 0.887 j131007_0409
6573.324887 0.975987 0.002456 1.3314 186.2 -0.381 0.569 j131007_0410
6573.325148 0.973934 0.002456 1.3326 184.7 -0.606 2.121 j131007_0411
6573.325411 0.974939 0.002458 1.3338 182.9 -0.589 1.583 j131007_0412
6573.325674 0.973982 0.002463 1.3351 180.9 -0.365 1.382 j131007_0413
6573.325938 0.973429 0.002461 1.3363 175.0 -0.517 0.583 j131007_0414
6573.326199 0.970141 0.002451 1.3376 173.2 -0.880 1.384 j131007_0415
6573.326464 0.971303 0.002458 1.3389 168.5 -0.611 1.233 j131007_0416
6573.326726 0.973377 0.002461 1.3401 170.4 -0.958 1.049 j131007_0417
6573.326991 0.972778 0.002461 1.3414 173.1 -0.607 1.485 j131007_0418
6573.327252 0.977124 0.002475 1.3427 171.9 -1.100 1.917 j131007_0419
6573.327530 0.972935 0.002470 1.3441 172.2 -1.407 1.788 j131007_0420
6573.327792 0.972419 0.002470 1.3454 172.0 2.194 1.061 j131007_0421
6573.328053 0.973824 0.002478 1.3467 172.8 -0.776 1.295 j131007_0422
6573.328316 0.972594 0.002482 1.3480 174.1 -0.742 2.192 j131007_0423
6573.328578 0.972619 0.002482 1.3493 175.9 -1.329 0.832 j131007_0424
6573.328841 0.973945 0.002489 1.3506 175.1 2.163 1.089 j131007_0425
6573.329103 0.974365 0.002489 1.3519 170.7 2.488 0.587 j131007_0426
6573.329374 0.970018 0.002486 1.3533 173.8 -0.706 0.741 j131007_0427
6573.329635 0.974164 0.002494 1.3546 169.8 -0.882 2.677 j131007_0428
6573.329898 0.972185 0.002496 1.3560 171.3 -1.266 1.073 j131007_0429
6573.330162 0.970928 0.002496 1.3574 173.1 -0.962 1.572 j131007_0430
6573.330424 0.974819 0.002507 1.3587 174.1 -0.242 1.044 j131007_0431
6573.330685 0.972436 0.002505 1.3601 174.7 -0.548 1.958 j131007_0432
6573.330947 0.976262 0.002515 1.3614 177.8 -0.591 1.793 j131007_0433
6573.331210 0.967152 0.002507 1.3628 178.0 -0.616 0.372 j131007_0434
6573.331472 0.969223 0.002517 1.3642 179.6 -0.639 1.430 j131007_0435
6573.331735 0.970506 0.002521 1.3656 176.6 -0.996 3.019 j131007_0436
6573.331997 0.972677 0.002521 1.3670 172.9 -0.441 -0.523 j131007_0437
6573.332259 0.973744 0.002522 1.3684 172.7 -0.280 1.986 j131007_0438
6573.332521 0.974127 0.002533 1.3698 172.7 -0.185 1.465 j131007_0439
6573.332783 0.974664 0.002538 1.3712 176.7 -0.186 1.743 j131007_0440
6573.333044 0.971413 0.002533 1.3726 178.4 -0.655 1.871 j131007_0441
6573.333306 0.976432 0.002543 1.3740 175.8 -0.297 0.869 j131007_0442
6573.333567 0.973080 0.002540 1.3755 180.6 -0.713 2.293 j131007_0443
6573.333830 0.969821 0.002538 1.3769 178.9 -0.265 0.249 j131007_0444
6573.334093 0.970607 0.002545 1.3784 176.2 0.189 1.747 j131007_0445
6573.334353 0.973510 0.002554 1.3798 175.0 -0.445 2.426 j131007_0446
6573.334617 0.973761 0.002556 1.3813 177.0 -0.261 0.880 j131007_0447
