# BJD(TDB)-2450000 flux err airmass sky dx dy baserun
6573.300647 0.978819 0.004100 1.2397 3681.2 0.385 -0.102 k131007_0331
6573.300907 0.982454 0.004135 1.2405 3678.7 -0.171 -0.945 k131007_0332
6573.301171 0.978028 0.004154 1.2413 3671.3 -0.671 1.372 k131007_0333
6573.301434 0.975896 0.004130 1.2421 3659.3 -0.614 0.487 k131007_0334
6573.301694 0.981416 0.004096 1.2429 3657.9 -0.495 -0.044 k131007_0335
6573.301955 0.981243 0.004071 1.2436 3653.3 -0.127 -0.844 k131007_0336
6573.302216 0.982022 0.004114 1.2444 3656.0 -0.066 -0.064 k131007_0337
6573.302477 0.978301 0.004110 1.2452 3657.6 0.195 -0.143 k131007_0338
6573.302737 0.977893 0.004065 1.2460 3661.0 0.127 0.591 k131007_0339
6573.302997 0.980917 0.004095 1.2468 3657.2 0.280 -0.473 k131007_0340
6573.303258 0.977452 0.004061 1.2476 3662.3 -1.659 0.943 k131007_0341
6573.303521 0.981326 0.004088 1.2485 3666.1 2.508 -1.222 k131007_0342
6573.303790 0.978702 0.004065 1.2493 3661.6 -0.383 -0.826 k131007_0343
6573.304054 0.979729 0.004083 1.2502 3663.6 -0.155 -0.121 k131007_0344
6573.304315 0.980442 0.004096 1.2510 3656.2 -1.020 1.136 k131007_0345
6573.304578 0.976561 0.004069 1.2518 3651.4 -0.834 -0.755 k131007_0346
6573.304842 0.978486 0.004048 1.2527 3637.9 -0.768 0.058 k131007_0347
6573.305103 0.978663 0.004047 1.2535 3633.8 -0.294 -0.254 k131007_0348
6573.305363 0.978960 0.004057 1.2544 3626.4 -1.129 -0.141 k131007_0349
6573.305626 0.975698 0.004052 1.2552 3621.1 -1.163 -0.147 k131007_0350
6573.305905 0.980470 0.004113 1.2561 3609.8 -1.409 -0.394 k131007_0351
6573.306184 0.977786 0.004055 1.2570 3599.4 -0.718 0.656 k131007_0352
6573.306445 0.981323 0.004144 1.2579 3594.2 -1.518 0.101 k131007_0353
6573.306709 0.978255 0.004055 1.2588 3591.4 -0.897 -1.343 k131007_0354
6573.306972 0.982889 0.004092 1.2597 3586.1 -1.155 0.617 k131007_0355
6573.307235 0.981192 0.004075 1.2606 3583.1 -0.639 0.128 k131007_0356
6573.307495 0.978234 0.004075 1.2614 3590.8 -1.480 0.921 k131007_0357
6573.307761 0.983172 0.004105 1.2623 3596.1 -0.842 -0.318 k131007_0358
6573.308022 0.981009 0.004083 1.2632 3596.8 -1.198 0.346 k131007_0359
6573.308285 0.979621 0.004102 1.2641 3599.7 -1.333 -0.243 k131007_0360
6573.308547 0.980813 0.004078 1.2650 3594.1 -1.126 -0.061 k131007_0361
6573.308810 0.975434 0.004023 1.2660 3591.1 -1.169 0.127 k131007_0362
6573.309074 0.982299 0.004071 1.2669 3579.4 -1.794 -0.153 k131007_0363
6573.309336 0.977723 0.004034 1.2678 3572.1 1.800 0.369 k131007_0364
6573.309598 0.978254 0.004040 1.2687 3559.3 -1.314 0.422 k131007_0365
6573.309861 0.971823 0.004000 1.2696 3553.7 -1.826 0.552 k131007_0366
6573.310124 0.978041 0.004030 1.2706 3548.2 2.065 -0.798 k131007_0367
6573.310823 0.976691 0.004023 1.2731 3547.1 1.943 -1.014 k131007_0368
6573.311095 0.980993 0.004048 1.2741 3550.3 -1.923 0.485 k131007_0369
6573.311492 0.975944 0.004055 1.2755 3551.0 -1.669 0.663 k131007_0370
6573.311757 0.979104 0.004071 1.2765 3553.2 -1.954 -0.071 k131007_0371
6573.312023 0.978121 0.004055 1.2775 3550.7 1.370 0.064 k131007_0372
6573.312286 0.978247 0.004065 1.2785 3546.1 1.779 -0.098 k131007_0373
6573.312621 0.981795 0.004078 1.2797 3548.6 1.401 -0.497 k131007_0374
6573.312884 0.983446 0.004095 1.2807 3544.4 1.446 0.660 k131007_0375
6573.313149 0.979825 0.004067 1.2817 3545.6 1.792 0.389 k131007_0376
6573.313411 0.980810 0.004086 1.2827 3534.8 -2.044 0.044 k131007_0377
6573.313673 0.973755 0.004055 1.2837 3538.1 1.538 0.420 k131007_0378
