# BJD(TDB)-2450000 flux err airmass sky dx dy baserun
6518.093482 0.960926 0.004071 1.2488 112.8 -1.408 0.253 MTOTR0001166712
6518.093868 0.965342 0.004096 1.2490 113.1 -1.281 0.240 MTOTR0001166713
6518.094249 0.956422 0.004070 1.2492 120.9 -0.763 0.245 MTOTR0001166714
6518.094635 0.965419 0.004088 1.2495 120.6 -0.630 0.254 MTOTR0001166715
6518.095015 0.968728 0.004117 1.2497 106.5 -2.124 0.276 MTOTR0001166716
6518.095402 0.970126 0.004127 1.2500 113.8 -4.488 0.284 MTOTR0001166717
6518.095782 0.968000 0.004155 1.2502 114.1 -2.178 0.345 MTOTR0001166718
6518.096169 0.971046 0.004148 1.2505 120.1 -0.801 0.248 MTOTR0001166719
6518.096549 0.967767 0.004147 1.2507 113.4 -0.489 0.222 MTOTR0001166720
6518.096936 0.967859 0.004147 1.2510 106.7 -0.758 0.155 MTOTR0001166721
6518.097316 0.963884 0.004155 1.2512 114.4 -0.527 0.231 MTOTR0001166722
6518.097704 0.958001 0.004176 1.2515 120.3 -1.749 0.140 MTOTR0001166723
6518.098085 0.964538 0.004188 1.2518 120.3 -3.427 0.272 MTOTR0001166724
6518.098471 0.970104 0.004207 1.2521 107.9 -3.332 0.336 MTOTR0001166725
6518.098852 0.967905 0.004202 1.2524 127.2 -2.023 0.100 MTOTR0001166726
6518.099238 0.962871 0.004156 1.2527 120.2 -1.311 0.313 MTOTR0001166727
6518.099619 0.969252 0.004215 1.2531 120.2 -0.773 0.114 MTOTR0001166728
6518.100005 0.971004 0.004183 1.2534 113.5 -0.638 0.086 MTOTR0001166729
6518.100385 0.965149 0.004171 1.2537 120.2 -1.408 0.096 MTOTR0001166730
6518.100772 0.963058 0.004174 1.2541 119.7 -3.386 -0.000 MTOTR0001166731
6518.101152 0.960370 0.004136 1.2544 105.7 -3.769 0.112 MTOTR0001166732
6518.101538 0.967140 0.004157 1.2548 117.9 -0.866 0.126 MTOTR0001166733
6518.101919 0.961908 0.004140 1.2551 111.3 0.221 0.004 MTOTR0001166734
6518.102305 0.962524 0.004143 1.2555 104.1 -0.049 0.052 MTOTR0001166735
6518.102686 0.966091 0.004145 1.2559 117.4 -0.027 0.127 MTOTR0001166736
6518.103072 0.963255 0.004148 1.2563 117.5 -0.295 0.101 MTOTR0001166737
6518.103453 0.970741 0.004194 1.2567 110.2 -2.147 0.077 MTOTR0001166738
6518.103839 0.963458 0.004142 1.2571 116.3 -3.470 0.192 MTOTR0001166739
6518.104219 0.963577 0.004155 1.2575 122.9 -2.143 0.046 MTOTR0001166740
6518.104606 0.963691 0.004162 1.2579 110.1 -0.953 0.071 MTOTR0001166741
6518.104987 0.962163 0.004160 1.2584 116.6 -0.968 -0.021 MTOTR0001166742
6518.105373 0.959722 0.004158 1.2588 116.7 -0.849 0.044 MTOTR0001166743
6518.105753 0.960667 0.004176 1.2592 122.4 -0.574 0.053 MTOTR0001166744
6518.106140 0.968337 0.004201 1.2597 129.0 -2.105 0.068 MTOTR0001166745
6518.106520 0.968323 0.004198 1.2602 109.8 -3.775 0.098 MTOTR0001166746
6518.106906 0.961477 0.004191 1.2606 111.1 -2.659 0.100 MTOTR0001166747
6518.107287 0.962356 0.004196 1.2611 111.8 -1.464 -0.070 MTOTR0001166748
6518.107673 0.963248 0.004203 1.2616 111.5 0.309 -0.012 MTOTR0001166749
6518.108054 0.974528 0.004227 1.2621 123.8 0.175 -0.161 MTOTR0001166750
6518.108440 0.963301 0.004214 1.2626 124.2 0.352 -0.062 MTOTR0001166751
6518.108821 0.959874 0.004194 1.2631 111.9 -0.701 -0.067 MTOTR0001166752
6518.109207 0.965559 0.004215 1.2636 104.1 -2.927 -0.089 MTOTR0001166753
6518.109588 0.965638 0.004228 1.2641 115.2 -2.716 -0.183 MTOTR0001166754
6518.109973 0.965311 0.004203 1.2647 107.4 -1.174 -0.087 MTOTR0001166755
6518.110354 0.961297 0.004168 1.2652 120.0 -0.743 -0.220 MTOTR0001166756
6518.110740 0.969522 0.004212 1.2658 119.4 -1.056 -0.184 MTOTR0001166757
6518.111121 0.953286 0.004169 1.2663 112.7 -0.784 -0.227 MTOTR0001166758
6518.111507 0.970918 0.004223 1.2669 119.5 -1.120 -0.119 MTOTR0001166759
6518.111888 0.969180 0.004246 1.2675 112.4 -3.433 -0.134 MTOTR0001166760
6518.112274 0.966905 0.004222 1.2681 112.1 -3.719 -0.171 MTOTR0001166761
6518.112655 0.965300 0.004233 1.2686 106.1 -2.547 -0.028 MTOTR0001166762
6518.113041 0.957755 0.004191 1.2692 105.4 -0.568 -0.179 MTOTR0001166763
6518.113422 0.966304 0.004214 1.2698 111.9 -0.663 -0.204 MTOTR0001166764
6518.113808 0.962597 0.004186 1.2704 105.8 -0.654 -0.139 MTOTR0001166765
6518.114188 0.967605 0.004227 1.2711 111.9 -1.298 -0.237 MTOTR0001166766
6518.114575 0.969884 0.004235 1.2717 119.2 -3.277 -0.331 MTOTR0001166767
6518.114955 0.969634 0.004230 1.2723 110.7 -4.449 -0.272 MTOTR0001166768
6518.115342 0.966575 0.004205 1.2730 119.5 -2.247 -0.268 MTOTR0001166769
6518.115722 0.963451 0.004194 1.2736 112.9 -1.081 -0.347 MTOTR0001166770
6518.116109 0.974965 0.004209 1.2743 120.2 -1.327 -0.464 MTOTR0001166771
6518.116488 0.962687 0.004182 1.2750 113.2 -1.435 -0.295 MTOTR0001166772
6518.116875 0.969551 0.004214 1.2756 106.3 -0.680 -0.405 MTOTR0001166773
6518.117255 0.965217 0.004219 1.2763 112.5 -2.558 -0.363 MTOTR0001166774
6518.117642 0.959472 0.004179 1.2770 99.9 -4.476 -0.525 MTOTR0001166775
6518.118022 0.965987 0.004194 1.2777 118.9 -3.474 -0.474 MTOTR0001166776
6518.118408 0.968941 0.004202 1.2784 106.3 -2.098 -0.491 MTOTR0001166777
6518.118788 0.963477 0.004192 1.2791 111.8 -2.325 -0.330 MTOTR0001166778
6518.119175 0.968441 0.004204 1.2799 117.6 -1.700 -0.450 MTOTR0001166779
6518.119555 0.959771 0.004181 1.2806 105.3 -1.692 -0.509 MTOTR0001166780
6518.119941 0.969729 0.004235 1.2814 111.7 -3.326 -0.455 MTOTR0001166781
6518.120322 0.969486 0.004251 1.2821 105.9 -5.544 -0.493 MTOTR0001166782
6518.120708 0.974126 0.004266 1.2829 99.4 -5.096 -0.469 MTOTR0001166783
6518.121089 0.976819 0.004312 1.2837 112.4 -3.828 -0.535 MTOTR0001166784
6518.121475 0.960821 0.004258 1.2844 107.2 -1.131 -0.628 MTOTR0001166785
6518.121855 0.962387 0.004280 1.2852 113.7 -1.369 -0.541 MTOTR0001166786
6518.122241 0.968952 0.004304 1.2860 101.4 -1.334 -0.697 MTOTR0001166787
6518.122622 0.972761 0.004333 1.2868 114.8 -2.495 -0.689 MTOTR0001166788
6518.123008 0.969755 0.004353 1.2877 108.2 -4.343 -0.620 MTOTR0001166789
6518.123388 0.972386 0.004345 1.2885 109.0 -4.553 -0.489 MTOTR0001166790
6518.123774 0.966609 0.004340 1.2893 114.8 -3.393 -0.648 MTOTR0001166791
6518.124155 0.969467 0.004356 1.2902 108.7 -2.669 -0.562 MTOTR0001166792
6518.124541 0.973351 0.004342 1.2910 109.0 -3.227 -0.870 MTOTR0001166793
6518.124922 0.973476 0.004379 1.2918 115.8 -3.003 -0.705 MTOTR0001166794
6518.125308 0.969629 0.004349 1.2927 102.8 -2.038 -0.647 MTOTR0001166795
6518.125689 0.963960 0.004354 1.2936 102.4 -4.550 -0.731 MTOTR0001166796
6518.126075 0.970929 0.004353 1.2945 115.8 -5.602 -0.708 MTOTR0001166797
