# BJD(TDB)-2450000 flux err airmass sky dx dy baserun
6527.289991 0.997535 0.003201 1.3189 1253.0 -1.784 0.203 h130822_0377
6527.290191 0.997841 0.003199 1.3180 1255.4 1.934 -0.082 h130822_0378
6527.290401 0.997530 0.003192 1.3171 1249.5 -0.781 -0.105 h130822_0379
6527.290602 0.995629 0.003058 1.3162 1239.0 -0.961 0.578 h130822_0380
6527.290801 0.996349 0.003174 1.3153 1230.5 -0.848 -0.034 h130822_0381
6527.291003 0.996339 0.003174 1.3144 1232.8 -0.781 -0.059 h130822_0382
6527.291202 0.997470 0.003173 1.3135 1228.0 -0.530 0.449 h130822_0383
6527.291404 0.996597 0.003173 1.3126 1230.7 -0.765 0.279 h130822_0384
6527.291603 0.995663 0.003164 1.3118 1226.5 -0.086 -0.119 h130822_0385
6527.291803 0.989906 0.003141 1.3109 1225.9 -0.342 -0.400 h130822_0386
6527.292002 0.995780 0.003166 1.3100 1226.0 -0.433 0.063 h130822_0387
6527.292220 0.997287 0.003173 1.3091 1232.0 0.051 -0.323 h130822_0388
6527.292418 0.997022 0.003164 1.3082 1227.1 0.164 -0.050 h130822_0389
6527.292625 0.999175 0.003176 1.3073 1237.7 0.834 -0.333 h130822_0390
6527.292824 0.995209 0.003157 1.3065 1245.1 0.150 0.769 h130822_0391
6527.293032 0.997649 0.003164 1.3056 1249.5 0.514 0.333 h130822_0392
6527.293231 0.995972 0.003157 1.3048 1239.4 0.351 0.651 h130822_0393
6527.293429 0.996450 0.003148 1.3039 1217.8 0.508 0.700 h130822_0394
6527.293631 0.995344 0.003136 1.3031 1204.0 0.679 0.753 h130822_0395
6527.293833 0.995929 0.003130 1.3022 1186.0 0.767 0.124 h130822_0396
6527.294033 0.994525 0.003116 1.3014 1171.1 1.061 -0.154 h130822_0397
6527.294235 0.996222 0.003116 1.3006 1159.0 0.992 0.096 h130822_0398
6527.294434 0.994052 0.003104 1.2997 1155.7 1.031 0.294 h130822_0399
6527.294634 0.994265 0.003116 1.2989 1179.8 0.823 0.353 h130822_0400
6527.294834 0.995835 0.003129 1.2981 1207.2 1.227 0.209 h130822_0401
6527.295059 0.995810 0.003150 1.2972 1273.3 1.416 0.021 h130822_0402
6527.295260 0.992979 0.003155 1.2963 1318.3 1.487 -0.104 h130822_0403
6527.295463 0.996021 0.003169 1.2955 1324.2 1.448 0.065 h130822_0404
6527.295671 0.992159 0.003157 1.2947 1334.8 1.441 0.188 h130822_0405
6527.295871 0.995675 0.003150 1.2939 1289.6 1.506 0.389 h130822_0406
6527.296072 0.992111 0.003129 1.2931 1269.3 2.024 -0.146 h130822_0407
6527.296280 0.994252 0.003130 1.2922 1249.9 -1.557 0.036 h130822_0408
6527.296496 0.993464 0.003102 1.2914 1204.1 -1.589 0.012 h130822_0409
6527.296695 0.994358 0.003093 1.2906 1169.5 1.998 0.155 h130822_0410
6527.296905 0.997114 0.003100 1.2897 1160.5 -1.269 0.253 h130822_0411
6527.297105 0.997312 0.003111 1.2890 1178.2 -1.029 0.257 h130822_0412
6527.297304 0.995534 0.003106 1.2882 1197.1 -0.943 0.429 h130822_0413
6527.297521 0.994935 0.003106 1.2873 1208.9 -1.140 0.166 h130822_0414
6527.297721 0.994328 0.003104 1.2865 1214.7 -1.050 -0.020 h130822_0415
6527.297929 0.994878 0.003106 1.2857 1212.7 -0.933 0.021 h130822_0416
